,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
821,8091,15668156,Lajoie,735,Spain,Male,40,8,3376.887174536644,2,1,1,146066.8460366195,1
822,4554,15794045,Dickinson,596,France,Female,42,10,135830.90249903407,2,0,1,100991.49470986074,1
823,596,15670094,Udinese,767,Germany,Female,44,5,106758.24459054474,2,1,0,121700.14420474568,0
824,7306,15643542,Leonard,656,Germany,Male,57,6,139780.4430250306,2,0,1,183493.10288821562,0
825,8911,15586704,Hu,679,France,Female,57,7,99259.55702717436,2,1,1,11713.858808576902,1
826,9641,15757182,Gether,660,France,Male,32,8,111474.07852966592,2,1,0,176918.08632392972,0
827,4064,15767230,Carpenter,679,France,Female,27,6,944.365436858535,1,1,1,184310.2151309833,0
828,4278,15782946,Leckie,705,Germany,Female,30,8,102768.1112060587,1,0,1,107073.96376559023,0
829,5302,15603332,O'Toole,630,Spain,Female,28,4,121260.21030883605,1,1,1,186488.34969245922,0
830,9838,15655738,Howard,736,Germany,Female,38,10,134532.87083572164,2,1,0,134139.59522270464,0
831,2846,15755044,Mitchell,670,Germany,Female,36,7,106243.95596505416,2,1,1,112507.42649249478,1
832,5557,15745572,Wan,786,France,Female,45,8,-308.4357104139648,1,1,1,123724.49600062822,0
833,7955,15710003,Wright,494,France,Female,23,8,56.04619274151975,2,0,1,146878.94705226534,1
834,5433,15587705,Izuchukwu,597,Germany,Male,30,9,163569.77195686448,2,1,1,25559.575219522943,1
835,5655,15693986,Sozonov,645,Germany,Male,25,7,72259.29161608356,3,1,0,112282.96245155911,0
836,9281,15671522,Townsend,587,Germany,Male,23,5,128463.8267808992,1,1,1,154872.60696082105,0
837,2535,15585939,Ochoa,800,France,Female,41,6,128855.60871191582,2,1,0,77617.70871058363,1
838,6825,15620785,Hinton,626,Germany,Male,32,1,110035.39596764502,2,1,1,55344.1974375084,0
839,9004,15582608,Flores,789,Spain,Male,32,3,106819.123420929,2,1,0,113578.88311413281,0
840,6888,15693580,Santiago,659,France,Female,28,8,108050.00707040959,1,1,1,151394.32232123055,0
841,2794,15807751,Yermakova,599,Germany,Female,52,1,91481.87122514528,1,1,1,191024.41223998085,0
842,9614,15685933,Stevens,637,Spain,Male,42,5,160081.38230943482,1,1,1,93716.67142828462,0
843,4475,15679448,Carey,519,Spain,Female,35,3,-147.95322404647126,3,1,1,164837.94199531953,0
844,6179,15738895,Hunter,550,Germany,Male,52,4,117874.76540116142,2,1,1,146841.91062039757,1
845,3329,15622895,Collier,566,France,Male,32,2,2652.6561592826347,2,0,1,173488.43337662434,0
846,9863,15637789,Anderson,521,Germany,Female,39,2,96906.28401396165,2,1,1,39539.57964780228,1
847,7041,15599599,Pisani,444,France,Female,45,9,129701.25622202044,1,1,1,47979.57260816381,0
848,7236,15622240,Reid,621,Spain,Male,41,3,1354.650883602189,2,1,0,11093.7429735513,0
849,3426,15669972,Parkes,487,Germany,Female,34,2,119111.58910998685,2,1,0,119608.8808545589,0
850,10215,15678404,Becher,550,Spain,Female,37,10,111567.01868321802,2,1,1,117277.87256139312,1
851,2337,15718623,Freeman,758,France,Male,33,10,1489.8836703047918,3,0,0,45610.02768950695,0
852,7627,15633339,Tsui,570,Spain,Male,43,1,150185.72830917983,1,1,1,191995.90486476597,0
853,797,15586893,Stephens,792,Germany,Female,49,10,82999.16905876584,1,1,0,-1318.7930227676316,1
854,9165,15760709,Mouzon,745,France,Female,41,5,121820.62931484454,2,0,1,127055.26957897426,0
855,10409,15695827,Kung,642,Germany,Male,41,4,-1986.2807719772609,2,1,1,44830.90974486433,0
856,1630,15717103,Walton,659,France,Female,26,3,82923.39496750485,1,1,0,186826.28383230272,0
857,2559,15676190,Bock,686,Spain,Female,35,8,105733.8332336973,2,0,1,190725.1320509028,0
858,5789,15709035,Dunbabin,568,Spain,Female,30,1,89375.73106626324,2,1,1,7287.152792874202,0
859,3940,15685987,Loyau,655,France,Male,40,1,118561.33807378731,2,0,1,154697.86993509717,1
860,7897,15583410,Moseley,773,Germany,Female,32,4,63971.371783248,1,1,0,2862.384030187548,0
861,5036,15616882,Wilding,788,Germany,Male,37,5,538.0042289816457,2,1,0,189658.46604304705,0
862,8697,15667631,Berry,548,Germany,Male,35,4,98218.14960299284,2,1,0,123521.9054469992,0
863,4430,15643459,Ts'ui,727,Germany,Female,38,2,93403.25327416863,1,1,0,108014.52387131029,0
864,4412,15780632,Brookman,559,Germany,Female,30,3,98272.75799820354,1,1,0,158839.12636072774,0
865,785,15645360,Porter,698,Germany,Male,36,5,161246.5076959322,2,1,1,70966.89218032613,1
866,8883,15676971,Chidi,691,Spain,Female,49,10,196716.1950160996,3,1,1,190145.83536695264,0
867,7523,15659652,Hoelscher,578,France,Female,29,9,144526.01548721312,2,1,0,124867.23829358806,0
868,10107,15794778,Lu,584,Germany,Male,46,3,138279.1360153094,1,0,1,116566.70443680932,1
869,7019,15641972,Cribb,575,Germany,Male,69,6,120827.93379662948,1,1,0,158428.9484955843,0
870,3956,15673869,Kang,583,Spain,Male,61,5,-1878.8133111306424,2,1,1,92809.25622511382,0
871,2601,15623223,Lombardo,621,France,Female,36,7,98738.8918042065,2,1,1,110164.14065500256,0
872,4475,15743102,Marsden,737,Spain,Male,42,3,-1405.3979022853669,2,1,0,173295.29199318422,1
873,7300,15617717,Purdy,665,Germany,Female,21,8,115627.67100587527,3,1,1,181943.4292868935,0
874,7956,15747645,Taylor,495,Germany,Male,40,5,146576.9364478773,1,1,1,152428.61156083806,1
875,6957,15695679,Smith,599,Germany,Female,25,8,129022.91144943563,1,1,1,113340.56858192211,1
876,9488,15695973,Bergamaschi,667,Germany,Male,45,3,-2042.055306258335,3,0,1,160786.46898962732,0
877,5195,15678026,Willoughby,620,France,Male,53,5,12.189472405585711,2,1,0,43872.56251289291,1
878,4525,15781434,Fowler,858,Germany,Male,50,3,87622.19682666981,2,1,1,66137.12416871382,0
879,6024,15713276,Rohu,575,France,Female,30,7,132257.58308698604,3,0,0,126237.1234597711,0
880,3128,15805127,Nkemakonam,666,Spain,Male,29,8,103673.94460880273,2,1,1,180934.54441747087,1
881,2966,15602151,Bruche,746,Germany,Male,58,6,87677.73200379264,2,1,1,90440.76259319924,0
882,3215,15600595,Pai,653,France,Male,33,7,64096.77298738947,2,1,1,9309.595680837123,1
883,10007,15622923,Martin,554,Germany,Male,49,5,184335.75916588702,1,1,1,194932.69749006134,1
884,3973,15667072,Bull,573,Spain,Female,43,7,108206.67706453933,2,0,0,119733.20465224735,0
885,1159,15597705,Timperley,560,Germany,Male,42,5,96234.73185431062,1,1,0,31540.4064584238,0
886,7463,15602782,Marshall,542,Spain,Female,35,1,71280.99629709816,3,1,1,81545.71411980271,0
887,9566,15728150,Ulyanov,551,Germany,Female,41,6,890.3156964771035,2,0,1,88741.43501652482,1
888,5462,15794782,Tipton,485,Spain,Female,46,7,60867.92155226613,2,1,1,186358.89117052735,0
889,7353,15645550,Ch'eng,821,Spain,Female,29,9,111938.21990195902,2,1,1,12936.6909879989,0
890,7488,15790322,Ts'ao,759,Spain,Male,39,7,85305.86401190264,3,1,1,16445.248317141763,0
891,8834,15610790,Yeh,703,France,Female,43,7,122356.85690322782,3,1,1,140831.64831134016,0
892,7263,15635767,Avdeyeva,591,France,Female,35,7,-1756.7659396178337,1,1,0,115621.27549429167,1
893,731,15628822,Fleming,756,Spain,Female,52,4,135832.01886392178,1,0,1,89663.0398548105,0
894,8614,15612154,Muecke,690,France,Female,38,5,118145.59021785304,2,0,1,185055.34364155572,0
895,2163,15732267,Osorio,557,France,Female,42,3,106194.39833565314,2,0,1,6755.991078557396,1
896,9212,15798317,Dumolo,624,Spain,Male,26,3,126446.67310680402,2,1,1,114750.27441500692,1
897,5934,15752677,Belov,421,France,Female,24,10,122686.22225501473,2,1,1,186313.0324317898,0
898,3517,15583949,Findlay,649,Germany,Female,41,7,102718.68139765748,1,1,0,187888.54547025973,0
899,5650,15625800,Tseng,688,France,Female,44,6,137968.81078260805,2,1,0,155619.3415446679,1
900,2155,15637661,Robinson,630,Spain,Male,48,0,133605.0004596649,2,1,1,11472.964996415678,1
901,687,15796390,Yirawala,783,Germany,Female,35,3,108652.4916545505,2,1,0,38354.667734765186,0
902,4759,15642919,Amechi,664,Spain,Female,41,2,112747.97265905271,2,1,1,158684.6351345255,1
903,6937,15713211,Hope,691,Germany,Male,39,8,2734.0090034599043,2,1,0,14568.443434047882,0
904,6047,15594921,Fries,566,France,Male,31,5,98281.05571334551,2,0,0,153393.4319667052,1
905,5707,15628768,Beatham,596,Germany,Female,34,3,161974.8226315991,2,1,0,30545.46576535822,1
906,2291,15628378,Calabresi,564,Germany,Female,39,1,142477.36533883965,2,0,0,133741.2368675142,1
907,8118,15678485,Armstrong,644,Germany,Female,34,9,597.5898688028852,2,1,0,133633.8236610782,0
908,8878,15698651,Hudson,470,Germany,Male,45,3,105342.64610217615,3,1,0,13924.98477594764,1
909,3247,15733649,Chukwueloka,767,Spain,Male,39,8,132608.053991024,2,1,1,67459.4135937781,0
910,7509,15623667,Barrera,847,Germany,Female,30,9,80735.99253399525,3,0,1,12675.306715509543,1
911,3492,15698087,Connor,605,Spain,Male,37,3,128432.59651777563,2,1,0,64504.30256782073,1
912,5722,15695732,Li,787,France,Female,34,10,233.82993989256119,2,0,1,166827.7113517979,0
913,9232,15622498,Ignatyev,529,France,Female,43,3,130879.89186200037,2,1,1,107056.2290922255,1
914,6143,15614127,Akobundu,675,Germany,Female,52,0,151471.05200755617,1,1,1,17441.124735213747,1
915,8002,15777654,Milliner,800,France,Female,36,3,138757.67508424673,1,1,1,8698.05310680311,0
916,6180,15763783,Power,538,Spain,Male,31,3,937.8544964733038,3,0,0,168532.8224996777,1
917,9454,15721937,Yao,773,Germany,Male,56,1,83608.60493424979,1,1,1,180282.06455935532,1
918,7067,15675933,K'ung,754,Germany,Male,46,4,-1006.6472594110705,2,1,0,142349.7205938336,0
919,3952,15577322,Chubb,587,Spain,Female,37,3,-1044.2500956388242,2,1,1,136910.63884428245,0
920,9341,15629987,Padovano,715,France,Female,43,2,106455.42745865184,1,1,0,87062.58012629737,0
921,3071,15782980,Murphy,586,France,Male,47,1,104092.49820749204,2,0,1,12174.72015946283,1
922,9916,15593918,Onyekachukwu,435,Germany,Female,36,4,131069.46974301856,2,0,1,16606.303862701112,1
923,6964,15573513,Hotchin,716,France,Female,41,9,129269.88452458012,1,1,0,107964.63828730164,1
924,3405,15629388,Ts'ai,627,Spain,Male,41,3,108762.11837234534,1,1,1,182266.22295320174,0
925,4316,15637734,Lei,733,France,Female,25,1,113031.77512102305,1,1,1,99680.70317003799,1
926,8431,15806414,Degtyaryov,654,Germany,Female,35,5,124317.35192161668,2,1,0,128927.25370749891,0
927,7074,15589574,Vasilyeva,578,France,Male,38,8,105885.11550442081,2,1,1,64460.82246836176,1
928,9171,15615786,Hilton,696,France,Female,32,6,125477.31599358347,2,1,1,155918.45856360573,1
929,9723,15710848,Y?,708,Germany,Female,29,0,112308.21382160984,1,0,0,147027.75879243447,0
930,2265,15771395,Ch'in,716,Germany,Female,42,10,94331.37900128176,2,1,1,3981.9044520649695,0
931,7294,15593052,Jamison,641,Germany,Male,41,5,142133.48868165276,2,0,0,157684.49686180745,0
932,9758,15625766,Jamison,630,Spain,Female,39,3,83449.132019755,1,1,1,11222.23742657304,0
933,2183,15590125,Pickering,476,Germany,Female,45,7,106254.25872103569,1,1,1,108482.81531924747,1
934,3128,15633712,Boni,710,Germany,Female,30,3,119048.6993730618,3,0,1,22533.624667826367,1
935,9661,15700023,Preston,693,Germany,Female,26,2,113633.69629523116,1,1,0,117125.29520133401,1
936,5102,15692758,Lori,627,Germany,Male,40,5,77884.02832544998,1,1,1,65632.7913289527,0
937,7011,15701072,Li,526,Germany,Male,73,4,127018.16303617551,2,1,1,157768.23988447065,1
938,9128,15703237,Castella,786,Spain,Male,34,7,126431.89663049244,1,0,1,104195.4316616875,0
939,7927,15726636,Ch'iu,587,France,Male,24,7,129911.8089395797,2,1,1,98398.29644212926,0
940,3701,15808375,Olsen,523,Spain,Male,39,6,258.72416505438923,2,1,1,134646.5297320121,0
941,8858,15807793,Craig,632,France,Male,46,2,140614.1606190214,2,0,1,185693.6251623216,0
942,6508,15770216,Chukwuemeka,592,Spain,Female,27,4,106234.6990912094,1,1,1,26985.31437357811,0
943,4653,15754477,Artyomova,606,Spain,Female,36,7,114028.03414568097,1,0,1,191728.01274201178,1
944,1261,15663282,Kuykendall,788,Germany,Male,38,3,98439.3030115947,1,1,1,145082.35938912435,0
945,3594,15647015,Montes,671,France,Male,39,1,1484.8450290245437,2,0,0,184131.96697248085,1
946,2712,15690405,Jefferson,761,Germany,Female,26,4,140519.92591075017,1,1,1,15005.965457202,0
947,6750,15775888,Kao,705,Germany,Male,21,1,126323.81036519543,2,1,1,33916.00049947705,1
948,6259,15801770,Angel,620,Germany,Female,28,8,115103.99368811536,2,0,1,33040.15892836644,1
949,974,15642225,Jamieson,732,France,Male,30,10,119670.94387549929,1,1,1,147828.02327525264,1
950,9255,15636427,Aksenov,633,France,Male,33,3,860.1220166134121,2,0,1,53433.890885786226,0
951,2121,15651883,Pisano,713,Germany,Female,65,2,105307.74179900558,1,1,1,184339.86778637077,0
952,8582,15696181,Napolitani,541,France,Male,30,7,2159.4465286628533,2,0,1,18355.48294885415,0
953,8668,15716639,Mazure,776,Spain,Male,38,2,110952.48612139434,3,1,0,46802.21729757398,0
954,7054,15697381,Tomlinson,477,Spain,Female,43,10,138497.93484547915,1,0,0,132677.95687234687,0
955,2114,15791392,Beam,696,Germany,Female,39,1,118582.2242232876,1,1,1,46851.42244737067,0
956,5603,15686880,Piccio,636,Spain,Male,46,4,2426.9590873649377,2,1,1,47873.481407002524,0
957,9976,15627087,Scott,574,Germany,Female,29,1,108808.85584916163,1,1,0,120091.13887639184,0
958,5953,15646845,Ugoji,514,Spain,Male,41,10,98052.08309025901,2,1,1,176610.57355300826,1
959,10005,15741458,Madukwe,685,Spain,Female,37,8,157.05454253048808,1,1,1,36275.4971601535,1
960,7738,15572180,Hebert,820,France,Female,41,5,98355.31466010887,3,1,1,96937.57411226002,0
961,8565,15751553,Henderson,833,France,Female,24,3,79677.49171380656,1,0,1,89369.26528183842,0
962,4973,15595106,Gardener,619,France,Male,41,1,158386.21710627436,1,1,1,102022.20187926639,0
963,9585,15735390,Lai,603,France,Male,47,10,131788.09994106894,2,0,1,162749.87720875107,1
964,3204,15702728,Chadwick,603,France,Female,34,9,118554.38136326411,2,1,0,152413.0567608698,0
965,6497,15647971,Singleton,700,France,Female,29,7,141741.72100422217,2,0,1,181105.94359395068,0
966,4509,15754893,Mouzon,620,Spain,Male,37,6,127520.35523988865,2,0,0,14892.636662859619,0
967,3765,15714367,Jibunoh,705,Germany,Female,29,9,-1408.091082228868,2,1,1,69703.58266771107,0
968,8645,15581242,Lu,608,Spain,Male,44,3,1645.1549528158034,2,0,1,128902.35863225459,0
969,2339,15803786,Li Fonti,506,France,Female,22,7,129554.57126402704,2,1,1,183847.3435326099,0
970,3518,15682101,Ts'ui,632,Spain,Male,42,3,150511.36352362233,2,0,1,11705.077203419798,0
971,2335,15643693,Muir,650,France,Female,37,4,118170.98171840329,2,1,1,7947.494844273624,0
972,5446,15640424,Chambers,655,Spain,Female,34,6,110009.1933283246,2,0,1,134132.631207095,1
973,9932,15604242,Thomson,751,Spain,Male,32,3,144974.69881738673,2,1,1,123762.58117367169,0
974,9293,15706875,Macknight,788,Germany,Male,28,5,110535.03024653216,1,1,0,78863.94359530865,0
975,9174,15616881,Nnanna,659,Spain,Female,40,3,107564.42437224918,2,1,1,160392.85021611047,0
976,8215,15696836,Korovina,804,Spain,Male,25,3,277.5608639331788,2,1,1,181126.7998644371,0
977,6281,15732668,Marshall,670,France,Female,39,5,113457.85042616312,1,0,1,163570.9291691675,1
978,9493,15761805,Toscano,599,Germany,Female,33,0,-1694.9466016596537,2,1,1,183902.87140914387,1
979,4194,15621700,Tsao,503,Spain,Female,23,7,121.51472578778113,2,0,0,19680.668039028395,0
980,7318,15620093,Watson,768,France,Female,26,2,1349.0792629995708,1,1,0,19950.183094705815,0
981,2960,15721086,Maclean,714,Germany,Female,20,8,126053.05733996055,2,0,0,166772.72467615534,0
982,1218,15816414,Tuan,558,Germany,Female,45,1,102109.17572165722,2,1,0,18974.8107561216,0
983,1516,15597374,Chibugo,693,France,Female,32,7,-241.0849259280532,2,0,0,13377.338390962732,1
984,5119,15727084,Dilke,586,Germany,Female,53,1,126385.37507183739,2,1,1,174048.66324825305,0
985,3019,15599588,Byrne,708,France,Male,32,8,145483.06481284625,1,1,0,177213.88484293324,0
986,846,15720689,Zaitsev,798,Germany,Female,32,6,1087.2376590925774,1,0,0,159953.72957196325,0
987,660,15637016,Lawrence,674,Spain,Female,26,4,103696.79181705757,3,1,1,119860.67475341867,0
988,8441,15625216,Pisani,684,Spain,Female,41,5,867.6238522683823,2,1,1,101009.01328649017,0
989,7603,15680477,Elkins,721,France,Female,33,2,81549.07460136274,2,0,0,55012.588913809595,1
990,9543,15713900,Wright,647,Spain,Male,24,8,144967.89002469607,2,1,1,50045.98172457499,0
991,9172,15736319,Abernathy,674,France,Female,28,3,534.4985149169588,1,1,1,159977.6871661977,0
992,3335,15789481,Daniels,759,France,Female,31,4,99009.41689795174,2,1,1,20992.58140302091,1
993,4252,15650267,Chiazagomekpele,559,Germany,Female,32,1,109895.86666105843,2,1,1,20164.686597607153,0
994,9282,15622006,Chizuoke,669,France,Female,39,4,128164.29905571422,1,1,0,168887.76057051888,0
995,7290,15653782,Yeh,634,Germany,Female,39,5,111753.86837960224,2,1,1,184699.33119954844,0
996,9422,15773476,Chimezie,643,Germany,Female,41,7,103701.05401779643,2,1,1,28911.81625288346,0
997,6489,15688144,Gadsden,693,Germany,Male,28,10,134532.52353565508,3,1,1,185127.74523668777,0
998,7048,15773137,Dellucci,672,Germany,Male,40,2,119696.56460723067,3,1,1,190450.27658799948,0
999,5023,15803026,Martin,770,Spain,Female,24,9,115670.23311207483,1,0,1,171372.90196693115,0
